team_name,user_name,draft_position,draft_id
Fake Team 735,Fake User 735,5,74
Fake Team 736,Fake User 736,6,74
Fake Team 737,Fake User 737,7,74
Fake Team 738,Fake User 738,8,74
Fake Team 739,Fake User 739,9,74
Fake Team 740,Fake User 740,10,74
Fake Team 741,Fake User 741,1,75
Fake Team 742,Fake User 742,2,75
Fake Team 743,Fake User 743,3,75
Fake Team 744,Fake User 744,4,75
Fake Team 745,Fake User 745,5,75
Fake Team 746,Fake User 746,6,75
Fake Team 747,Fake User 747,7,75
Fake Team 748,Fake User 748,8,75
Fake Team 749,Fake User 749,9,75
Fake Team 750,Fake User 750,10,75
Fake Team 751,Fake User 751,1,76
Fake Team 752,Fake User 752,2,76
Fake Team 753,Fake User 753,3,76
Fake Team 754,Fake User 754,4,76
Fake Team 755,Fake User 755,5,76
Fake Team 756,Fake User 756,6,76
Fake Team 757,Fake User 757,7,76
Fake Team 758,Fake User 758,8,76
Fake Team 759,Fake User 759,9,76
Fake Team 760,Fake User 760,10,76
Fake Team 761,Fake User 761,1,77
Fake Team 762,Fake User 762,2,77
Fake Team 763,Fake User 763,3,77
Fake Team 764,Fake User 764,4,77
Fake Team 765,Fake User 765,5,77
Fake Team 766,Fake User 766,6,77
Fake Team 767,Fake User 767,7,77
Fake Team 768,Fake User 768,8,77
Fake Team 769,Fake User 769,9,77
Fake Team 770,Fake User 770,10,77
Fake Team 771,Fake User 771,1,78
Fake Team 772,Fake User 772,2,78
Fake Team 773,Fake User 773,3,78
Fake Team 774,Fake User 774,4,78
Fake Team 775,Fake User 775,5,78
Fake Team 776,Fake User 776,6,78
Fake Team 777,Fake User 777,7,78
Fake Team 778,Fake User 778,8,78
Fake Team 779,Fake User 779,9,78
Fake Team 780,Fake User 780,10,78
Fake Team 781,Fake User 781,1,79
Fake Team 782,Fake User 782,2,79
Fake Team 783,Fake User 783,3,79
Fake Team 784,Fake User 784,4,79
Fake Team 785,Fake User 785,5,79
Fake Team 786,Fake User 786,6,79
Fake Team 787,Fake User 787,7,79
Fake Team 788,Fake User 788,8,79
Fake Team 789,Fake User 789,9,79
Fake Team 790,Fake User 790,10,79
Fake Team 791,Fake User 791,1,80
Fake Team 792,Fake User 792,2,80
Fake Team 793,Fake User 793,3,80
Fake Team 794,Fake User 794,4,80
Fake Team 795,Fake User 795,5,80
Fake Team 796,Fake User 796,6,80
Fake Team 797,Fake User 797,7,80
Fake Team 798,Fake User 798,8,80
Fake Team 799,Fake User 799,9,80
Fake Team 800,Fake User 800,10,80
Fake Team 801,Fake User 801,1,81
Fake Team 802,Fake User 802,2,81
Fake Team 803,Fake User 803,3,81
Fake Team 804,Fake User 804,4,81
Fake Team 805,Fake User 805,5,81
Fake Team 806,Fake User 806,6,81
Fake Team 807,Fake User 807,7,81
Fake Team 808,Fake User 808,8,81
Fake Team 809,Fake User 809,9,81
Fake Team 810,Fake User 810,10,81
Fake Team 811,Fake User 811,1,82
Fake Team 812,Fake User 812,2,82
Fake Team 813,Fake User 813,3,82
Fake Team 814,Fake User 814,4,82
Fake Team 815,Fake User 815,5,82
Fake Team 816,Fake User 816,6,82
Fake Team 817,Fake User 817,7,82
Fake Team 818,Fake User 818,8,82
Fake Team 819,Fake User 819,9,82
Fake Team 820,Fake User 820,10,82
Fake Team 821,Fake User 821,1,83
Fake Team 822,Fake User 822,2,83
Fake Team 823,Fake User 823,3,83
Fake Team 824,Fake User 824,4,83
Fake Team 825,Fake User 825,5,83
Fake Team 826,Fake User 826,6,83
Fake Team 827,Fake User 827,7,83
Fake Team 828,Fake User 828,8,83
Fake Team 829,Fake User 829,9,83
Fake Team 830,Fake User 830,10,83
Fake Team 831,Fake User 831,1,84
Fake Team 832,Fake User 832,2,84
Fake Team 833,Fake User 833,3,84
Fake Team 834,Fake User 834,4,84
Fake Team 835,Fake User 835,5,84
Fake Team 836,Fake User 836,6,84
Fake Team 837,Fake User 837,7,84
Fake Team 838,Fake User 838,8,84
Fake Team 839,Fake User 839,9,84
Fake Team 840,Fake User 840,10,84
Fake Team 841,Fake User 841,1,85
Fake Team 842,Fake User 842,2,85
Fake Team 843,Fake User 843,3,85
Fake Team 844,Fake User 844,4,85
Fake Team 845,Fake User 845,5,85
Fake Team 846,Fake User 846,6,85
Fake Team 847,Fake User 847,7,85
Fake Team 848,Fake User 848,8,85
Fake Team 849,Fake User 849,9,85
Fake Team 850,Fake User 850,10,85
Fake Team 851,Fake User 851,1,86
Fake Team 852,Fake User 852,2,86
Fake Team 853,Fake User 853,3,86
Fake Team 854,Fake User 854,4,86
Fake Team 855,Fake User 855,5,86
Fake Team 856,Fake User 856,6,86
Fake Team 857,Fake User 857,7,86
Fake Team 858,Fake User 858,8,86
Fake Team 859,Fake User 859,9,86
Fake Team 860,Fake User 860,10,86
Fake Team 861,Fake User 861,1,87
Fake Team 862,Fake User 862,2,87
Fake Team 863,Fake User 863,3,87
Fake Team 864,Fake User 864,4,87
Fake Team 865,Fake User 865,5,87
Fake Team 866,Fake User 866,6,87
Fake Team 867,Fake User 867,7,87
Fake Team 868,Fake User 868,8,87
Fake Team 869,Fake User 869,9,87
Fake Team 870,Fake User 870,10,87
Fake Team 871,Fake User 871,1,88
Fake Team 872,Fake User 872,2,88
Fake Team 873,Fake User 873,3,88
Fake Team 874,Fake User 874,4,88
Fake Team 875,Fake User 875,5,88
Fake Team 876,Fake User 876,6,88
Fake Team 877,Fake User 877,7,88
Fake Team 878,Fake User 878,8,88
Fake Team 879,Fake User 879,9,88
Fake Team 880,Fake User 880,10,88
Fake Team 881,Fake User 881,1,89
Fake Team 882,Fake User 882,2,89
Fake Team 883,Fake User 883,3,89
Fake Team 884,Fake User 884,4,89
Fake Team 885,Fake User 885,5,89
Fake Team 886,Fake User 886,6,89
Fake Team 887,Fake User 887,7,89
Fake Team 888,Fake User 888,8,89
Fake Team 889,Fake User 889,9,89
Fake Team 890,Fake User 890,10,89
Fake Team 891,Fake User 891,1,90
Fake Team 892,Fake User 892,2,90
Fake Team 893,Fake User 893,3,90
Fake Team 894,Fake User 894,4,90
Fake Team 895,Fake User 895,5,90
Fake Team 896,Fake User 896,6,90
Fake Team 897,Fake User 897,7,90
Fake Team 898,Fake User 898,8,90
Fake Team 899,Fake User 899,9,90
Fake Team 900,Fake User 900,10,90
Fake Team 901,Fake User 901,1,91
Fake Team 902,Fake User 902,2,91
Fake Team 903,Fake User 903,3,91
Fake Team 904,Fake User 904,4,91
Fake Team 905,Fake User 905,5,91
Fake Team 906,Fake User 906,6,91
Fake Team 907,Fake User 907,7,91
Fake Team 908,Fake User 908,8,91
Fake Team 909,Fake User 909,9,91
Fake Team 910,Fake User 910,10,91
Fake Team 911,Fake User 911,1,92
Fake Team 912,Fake User 912,2,92
Fake Team 913,Fake User 913,3,92
Fake Team 914,Fake User 914,4,92
Fake Team 915,Fake User 915,5,92
Fake Team 916,Fake User 916,6,92
Fake Team 917,Fake User 917,7,92
Fake Team 918,Fake User 918,8,92
Fake Team 919,Fake User 919,9,92
Fake Team 920,Fake User 920,10,92
Fake Team 921,Fake User 921,1,93
Fake Team 922,Fake User 922,2,93
Fake Team 923,Fake User 923,3,93
Fake Team 924,Fake User 924,4,93
Fake Team 925,Fake User 925,5,93
Fake Team 926,Fake User 926,6,93
Fake Team 927,Fake User 927,7,93
Fake Team 928,Fake User 928,8,93
Fake Team 929,Fake User 929,9,93
Fake Team 930,Fake User 930,10,93
Fake Team 931,Fake User 931,1,94
Fake Team 932,Fake User 932,2,94
Fake Team 933,Fake User 933,3,94
Fake Team 934,Fake User 934,4,94
Fake Team 935,Fake User 935,5,94
Fake Team 936,Fake User 936,6,94
Fake Team 937,Fake User 937,7,94
Fake Team 938,Fake User 938,8,94
Fake Team 939,Fake User 939,9,94
Fake Team 940,Fake User 940,10,94
Fake Team 941,Fake User 941,1,95
Fake Team 942,Fake User 942,2,95
Fake Team 943,Fake User 943,3,95
Fake Team 944,Fake User 944,4,95
Fake Team 945,Fake User 945,5,95
Fake Team 946,Fake User 946,6,95
Fake Team 947,Fake User 947,7,95
Fake Team 948,Fake User 948,8,95
Fake Team 949,Fake User 949,9,95
Fake Team 950,Fake User 950,10,95
Fake Team 951,Fake User 951,1,96
Fake Team 952,Fake User 952,2,96
Fake Team 953,Fake User 953,3,96
Fake Team 954,Fake User 954,4,96
Fake Team 955,Fake User 955,5,96
Fake Team 956,Fake User 956,6,96
Fake Team 957,Fake User 957,7,96
Fake Team 958,Fake User 958,8,96
Fake Team 959,Fake User 959,9,96
Fake Team 960,Fake User 960,10,96
Fake Team 961,Fake User 961,1,97
Fake Team 962,Fake User 962,2,97
Fake Team 963,Fake User 963,3,97
Fake Team 964,Fake User 964,4,97
Fake Team 965,Fake User 965,5,97
Fake Team 966,Fake User 966,6,97
Fake Team 967,Fake User 967,7,97
Fake Team 968,Fake User 968,8,97
Fake Team 969,Fake User 969,9,97
Fake Team 970,Fake User 970,10,97
Fake Team 971,Fake User 971,1,98
Fake Team 972,Fake User 972,2,98
Fake Team 973,Fake User 973,3,98
Fake Team 974,Fake User 974,4,98
Fake Team 975,Fake User 975,5,98
Fake Team 976,Fake User 976,6,98
Fake Team 977,Fake User 977,7,98
Fake Team 978,Fake User 978,8,98
Fake Team 979,Fake User 979,9,98
Fake Team 980,Fake User 980,10,98
Fake Team 981,Fake User 981,1,99
Fake Team 982,Fake User 982,2,99
Fake Team 983,Fake User 983,3,99
Fake Team 984,Fake User 984,4,99
Fake Team 985,Fake User 985,5,99
Fake Team 986,Fake User 986,6,99
Fake Team 987,Fake User 987,7,99
Fake Team 988,Fake User 988,8,99
Fake Team 989,Fake User 989,9,99
Fake Team 990,Fake User 990,10,99
Fake Team 991,Fake User 991,1,100
Fake Team 992,Fake User 992,2,100
Fake Team 993,Fake User 993,3,100
Fake Team 994,Fake User 994,4,100
Fake Team 995,Fake User 995,5,100
Fake Team 996,Fake User 996,6,100
Fake Team 997,Fake User 997,7,100
Fake Team 998,Fake User 998,8,100
Fake Team 999,Fake User 999,9,100
Fake Team 1000,Fake User 1000,10,100
Fake Team 1001,Fake User 1001,1,101
Fake Team 1002,Fake User 1002,2,101
Fake Team 1003,Fake User 1003,3,101
Fake Team 1004,Fake User 1004,4,101
Fake Team 1005,Fake User 1005,5,101
Fake Team 1006,Fake User 1006,6,101
Fake Team 1007,Fake User 1007,7,101
Fake Team 1008,Fake User 1008,8,101
Fake Team 1009,Fake User 1009,9,101
Fake Team 1010,Fake User 1010,10,101
Fake Team 1011,Fake User 1011,1,102
Fake Team 1012,Fake User 1012,2,102
Fake Team 1013,Fake User 1013,3,102
Fake Team 1014,Fake User 1014,4,102
Fake Team 1015,Fake User 1015,5,102
Fake Team 1016,Fake User 1016,6,102
Fake Team 1017,Fake User 1017,7,102
Fake Team 1018,Fake User 1018,8,102
Fake Team 1019,Fake User 1019,9,102
Fake Team 1020,Fake User 1020,10,102
Fake Team 1021,Fake User 1021,1,103
Fake Team 1022,Fake User 1022,2,103
Fake Team 1023,Fake User 1023,3,103
Fake Team 1024,Fake User 1024,4,103
Fake Team 1025,Fake User 1025,5,103
Fake Team 1026,Fake User 1026,6,103
Fake Team 1027,Fake User 1027,7,103
Fake Team 1028,Fake User 1028,8,103
Fake Team 1029,Fake User 1029,9,103
Fake Team 1030,Fake User 1030,10,103
Fake Team 1031,Fake User 1031,1,104
Fake Team 1032,Fake User 1032,2,104
Fake Team 1033,Fake User 1033,3,104
Fake Team 1034,Fake User 1034,4,104
Fake Team 1035,Fake User 1035,5,104
Fake Team 1036,Fake User 1036,6,104
Fake Team 1037,Fake User 1037,7,104
Fake Team 1038,Fake User 1038,8,104
Fake Team 1039,Fake User 1039,9,104
Fake Team 1040,Fake User 1040,10,104
Fake Team 1041,Fake User 1041,1,105
Fake Team 1042,Fake User 1042,2,105
Fake Team 1043,Fake User 1043,3,105
Fake Team 1044,Fake User 1044,4,105
Fake Team 1045,Fake User 1045,5,105
Fake Team 1046,Fake User 1046,6,105
Fake Team 1047,Fake User 1047,7,105
Fake Team 1048,Fake User 1048,8,105
Fake Team 1049,Fake User 1049,9,105
Fake Team 1050,Fake User 1050,10,105
Fake Team 1051,Fake User 1051,1,106
Fake Team 1052,Fake User 1052,2,106
Fake Team 1053,Fake User 1053,3,106
Fake Team 1054,Fake User 1054,4,106
Fake Team 1055,Fake User 1055,5,106
Fake Team 1056,Fake User 1056,6,106
Fake Team 1057,Fake User 1057,7,106
Fake Team 1058,Fake User 1058,8,106
Fake Team 1059,Fake User 1059,9,106
Fake Team 1060,Fake User 1060,10,106
Fake Team 1061,Fake User 1061,1,107
Fake Team 1062,Fake User 1062,2,107
Fake Team 1063,Fake User 1063,3,107
Fake Team 1064,Fake User 1064,4,107
Fake Team 1065,Fake User 1065,5,107
Fake Team 1066,Fake User 1066,6,107
Fake Team 1067,Fake User 1067,7,107
Fake Team 1068,Fake User 1068,8,107
Fake Team 1069,Fake User 1069,9,107
Fake Team 1070,Fake User 1070,10,107
Fake Team 1071,Fake User 1071,1,108
Fake Team 1072,Fake User 1072,2,108
Fake Team 1073,Fake User 1073,3,108
Fake Team 1074,Fake User 1074,4,108
Fake Team 1075,Fake User 1075,5,108
Fake Team 1076,Fake User 1076,6,108
Fake Team 1077,Fake User 1077,7,108
Fake Team 1078,Fake User 1078,8,108
Fake Team 1079,Fake User 1079,9,108
Fake Team 1080,Fake User 1080,10,108
Fake Team 1081,Fake User 1081,1,109
Fake Team 1082,Fake User 1082,2,109
Fake Team 1083,Fake User 1083,3,109
Fake Team 1084,Fake User 1084,4,109
Fake Team 1085,Fake User 1085,5,109
Fake Team 1086,Fake User 1086,6,109
Fake Team 1087,Fake User 1087,7,109
Fake Team 1088,Fake User 1088,8,109
Fake Team 1089,Fake User 1089,9,109
Fake Team 1090,Fake User 1090,10,109
Fake Team 1091,Fake User 1091,1,110
Fake Team 1092,Fake User 1092,2,110
Fake Team 1093,Fake User 1093,3,110
Fake Team 1094,Fake User 1094,4,110
Fake Team 1095,Fake User 1095,5,110
Fake Team 1096,Fake User 1096,6,110
Fake Team 1097,Fake User 1097,7,110
Fake Team 1098,Fake User 1098,8,110
Fake Team 1099,Fake User 1099,9,110
Fake Team 1100,Fake User 1100,10,110
Fake Team 1101,Fake User 1101,1,111
Fake Team 1102,Fake User 1102,2,111
Fake Team 1103,Fake User 1103,3,111
Fake Team 1104,Fake User 1104,4,111
Fake Team 1105,Fake User 1105,5,111
Fake Team 1106,Fake User 1106,6,111
Fake Team 1107,Fake User 1107,7,111
Fake Team 1108,Fake User 1108,8,111
Fake Team 1109,Fake User 1109,9,111
Fake Team 1110,Fake User 1110,10,111
Fake Team 1111,Fake User 1111,1,112
Fake Team 1112,Fake User 1112,2,112
Fake Team 1113,Fake User 1113,3,112
Fake Team 1114,Fake User 1114,4,112
Fake Team 1115,Fake User 1115,5,112
Fake Team 1116,Fake User 1116,6,112
Fake Team 1117,Fake User 1117,7,112
Fake Team 1118,Fake User 1118,8,112
Fake Team 1119,Fake User 1119,9,112
Fake Team 1120,Fake User 1120,10,112
Fake Team 1121,Fake User 1121,1,113
Fake Team 1122,Fake User 1122,2,113
Fake Team 1123,Fake User 1123,3,113
Fake Team 1124,Fake User 1124,4,113
Fake Team 1125,Fake User 1125,5,113
Fake Team 1126,Fake User 1126,6,113
Fake Team 1127,Fake User 1127,7,113
Fake Team 1128,Fake User 1128,8,113
Fake Team 1129,Fake User 1129,9,113
Fake Team 1130,Fake User 1130,10,113
Fake Team 1131,Fake User 1131,1,114
Fake Team 1132,Fake User 1132,2,114
Fake Team 1133,Fake User 1133,3,114
Fake Team 1134,Fake User 1134,4,114
Fake Team 1135,Fake User 1135,5,114
Fake Team 1136,Fake User 1136,6,114
Fake Team 1137,Fake User 1137,7,114
Fake Team 1138,Fake User 1138,8,114
Fake Team 1139,Fake User 1139,9,114
Fake Team 1140,Fake User 1140,10,114
Fake Team 1141,Fake User 1141,1,115
Fake Team 1142,Fake User 1142,2,115
Fake Team 1143,Fake User 1143,3,115
Fake Team 1144,Fake User 1144,4,115
Fake Team 1145,Fake User 1145,5,115
Fake Team 1146,Fake User 1146,6,115
Fake Team 1147,Fake User 1147,7,115
Fake Team 1148,Fake User 1148,8,115
Fake Team 1149,Fake User 1149,9,115
Fake Team 1150,Fake User 1150,10,115
Fake Team 1151,Fake User 1151,1,116
Fake Team 1152,Fake User 1152,2,116
Fake Team 1153,Fake User 1153,3,116
Fake Team 1154,Fake User 1154,4,116
Fake Team 1155,Fake User 1155,5,116
Fake Team 1156,Fake User 1156,6,116
Fake Team 1157,Fake User 1157,7,116
Fake Team 1158,Fake User 1158,8,116
Fake Team 1159,Fake User 1159,9,116
Fake Team 1160,Fake User 1160,10,116
Fake Team 1161,Fake User 1161,1,117
Fake Team 1162,Fake User 1162,2,117
Fake Team 1163,Fake User 1163,3,117
Fake Team 1164,Fake User 1164,4,117
Fake Team 1165,Fake User 1165,5,117
Fake Team 1166,Fake User 1166,6,117
Fake Team 1167,Fake User 1167,7,117
Fake Team 1168,Fake User 1168,8,117
Fake Team 1169,Fake User 1169,9,117
Fake Team 1170,Fake User 1170,10,117
Fake Team 1171,Fake User 1171,1,118
Fake Team 1172,Fake User 1172,2,118
Fake Team 1173,Fake User 1173,3,118
Fake Team 1174,Fake User 1174,4,118
Fake Team 1175,Fake User 1175,5,118
Fake Team 1176,Fake User 1176,6,118
Fake Team 1177,Fake User 1177,7,118
Fake Team 1178,Fake User 1178,8,118
Fake Team 1179,Fake User 1179,9,118
Fake Team 1180,Fake User 1180,10,118
Fake Team 1181,Fake User 1181,1,119
Fake Team 1182,Fake User 1182,2,119
Fake Team 1183,Fake User 1183,3,119
Fake Team 1184,Fake User 1184,4,119
Fake Team 1185,Fake User 1185,5,119
Fake Team 1186,Fake User 1186,6,119
Fake Team 1187,Fake User 1187,7,119
Fake Team 1188,Fake User 1188,8,119
Fake Team 1189,Fake User 1189,9,119
Fake Team 1190,Fake User 1190,10,119
Fake Team 1191,Fake User 1191,1,120
Fake Team 1192,Fake User 1192,2,120
Fake Team 1193,Fake User 1193,3,120
Fake Team 1194,Fake User 1194,4,120
Fake Team 1195,Fake User 1195,5,120
Fake Team 1196,Fake User 1196,6,120
Fake Team 1197,Fake User 1197,7,120
Fake Team 1198,Fake User 1198,8,120
Fake Team 1199,Fake User 1199,9,120
Fake Team 1200,Fake User 1200,10,120
Fake Team 1201,Fake User 1201,1,121
Fake Team 1202,Fake User 1202,2,121
Fake Team 1203,Fake User 1203,3,121
Fake Team 1204,Fake User 1204,4,121
Fake Team 1205,Fake User 1205,5,121
Fake Team 1206,Fake User 1206,6,121
Fake Team 1207,Fake User 1207,7,121
Fake Team 1208,Fake User 1208,8,121
Fake Team 1209,Fake User 1209,9,121
Fake Team 1210,Fake User 1210,10,121
Fake Team 1211,Fake User 1211,1,122
Fake Team 1212,Fake User 1212,2,122
Fake Team 1213,Fake User 1213,3,122
Fake Team 1214,Fake User 1214,4,122
Fake Team 1215,Fake User 1215,5,122
Fake Team 1216,Fake User 1216,6,122
Fake Team 1217,Fake User 1217,7,122
Fake Team 1218,Fake User 1218,8,122
Fake Team 1219,Fake User 1219,9,122
Fake Team 1220,Fake User 1220,10,122
Fake Team 1221,Fake User 1221,1,123
Fake Team 1222,Fake User 1222,2,123
Fake Team 1223,Fake User 1223,3,123
Fake Team 1224,Fake User 1224,4,123
Fake Team 1225,Fake User 1225,5,123
Fake Team 1226,Fake User 1226,6,123
Fake Team 1227,Fake User 1227,7,123
Fake Team 1228,Fake User 1228,8,123
Fake Team 1229,Fake User 1229,9,123
Fake Team 1230,Fake User 1230,10,123
Fake Team 1231,Fake User 1231,1,124
Fake Team 1232,Fake User 1232,2,124
Fake Team 1233,Fake User 1233,3,124
Fake Team 1234,Fake User 1234,4,124
Fake Team 1235,Fake User 1235,5,124
Fake Team 1236,Fake User 1236,6,124
Fake Team 1237,Fake User 1237,7,124
Fake Team 1238,Fake User 1238,8,124
Fake Team 1239,Fake User 1239,9,124
Fake Team 1240,Fake User 1240,10,124
Fake Team 1241,Fake User 1241,1,125
Fake Team 1242,Fake User 1242,2,125
Fake Team 1243,Fake User 1243,3,125
Fake Team 1244,Fake User 1244,4,125
Fake Team 1245,Fake User 1245,5,125
Fake Team 1246,Fake User 1246,6,125
Fake Team 1247,Fake User 1247,7,125
Fake Team 1248,Fake User 1248,8,125
Fake Team 1249,Fake User 1249,9,125
Fake Team 1250,Fake User 1250,10,125
Fake Team 1251,Fake User 1251,1,126
Fake Team 1252,Fake User 1252,2,126
Fake Team 1253,Fake User 1253,3,126
Fake Team 1254,Fake User 1254,4,126
Fake Team 1255,Fake User 1255,5,126
Fake Team 1256,Fake User 1256,6,126
Fake Team 1257,Fake User 1257,7,126
Fake Team 1258,Fake User 1258,8,126
Fake Team 1259,Fake User 1259,9,126
Fake Team 1260,Fake User 1260,10,126
Fake Team 1261,Fake User 1261,1,127
Fake Team 1262,Fake User 1262,2,127
Fake Team 1263,Fake User 1263,3,127
Fake Team 1264,Fake User 1264,4,127
Fake Team 1265,Fake User 1265,5,127
Fake Team 1266,Fake User 1266,6,127
Fake Team 1267,Fake User 1267,7,127
Fake Team 1268,Fake User 1268,8,127
Fake Team 1269,Fake User 1269,9,127
Fake Team 1270,Fake User 1270,10,127
Fake Team 1271,Fake User 1271,1,128
Fake Team 1272,Fake User 1272,2,128
Fake Team 1273,Fake User 1273,3,128
Fake Team 1274,Fake User 1274,4,128
Fake Team 1275,Fake User 1275,5,128
Fake Team 1276,Fake User 1276,6,128
Fake Team 1277,Fake User 1277,7,128
Fake Team 1278,Fake User 1278,8,128
Fake Team 1279,Fake User 1279,9,128
Fake Team 1280,Fake User 1280,10,128
Fake Team 1281,Fake User 1281,1,129
Fake Team 1282,Fake User 1282,2,129
Fake Team 1283,Fake User 1283,3,129
Fake Team 1284,Fake User 1284,4,129
Fake Team 1285,Fake User 1285,5,129
Fake Team 1286,Fake User 1286,6,129
Fake Team 1287,Fake User 1287,7,129
Fake Team 1288,Fake User 1288,8,129
Fake Team 1289,Fake User 1289,9,129
Fake Team 1290,Fake User 1290,10,129
Fake Team 1291,Fake User 1291,1,130
Fake Team 1292,Fake User 1292,2,130
Fake Team 1293,Fake User 1293,3,130
Fake Team 1294,Fake User 1294,4,130
Fake Team 1295,Fake User 1295,5,130
Fake Team 1296,Fake User 1296,6,130
Fake Team 1297,Fake User 1297,7,130
Fake Team 1298,Fake User 1298,8,130
Fake Team 1299,Fake User 1299,9,130
Fake Team 1300,Fake User 1300,10,130
Fake Team 1301,Fake User 1301,1,131
Fake Team 1302,Fake User 1302,2,131
Fake Team 1303,Fake User 1303,3,131
Fake Team 1304,Fake User 1304,4,131
Fake Team 1305,Fake User 1305,5,131
Fake Team 1306,Fake User 1306,6,131
Fake Team 1307,Fake User 1307,7,131
Fake Team 1308,Fake User 1308,8,131
Fake Team 1309,Fake User 1309,9,131
Fake Team 1310,Fake User 1310,10,131
Fake Team 1311,Fake User 1311,1,132
Fake Team 1312,Fake User 1312,2,132
Fake Team 1313,Fake User 1313,3,132
Fake Team 1314,Fake User 1314,4,132
Fake Team 1315,Fake User 1315,5,132
Fake Team 1316,Fake User 1316,6,132
Fake Team 1317,Fake User 1317,7,132
Fake Team 1318,Fake User 1318,8,132
Fake Team 1319,Fake User 1319,9,132
Fake Team 1320,Fake User 1320,10,132
Fake Team 1321,Fake User 1321,1,133
Fake Team 1322,Fake User 1322,2,133
Fake Team 1323,Fake User 1323,3,133
Fake Team 1324,Fake User 1324,4,133
Fake Team 1325,Fake User 1325,5,133
Fake Team 1326,Fake User 1326,6,133
Fake Team 1327,Fake User 1327,7,133
Fake Team 1328,Fake User 1328,8,133
Fake Team 1329,Fake User 1329,9,133
Fake Team 1330,Fake User 1330,10,133
Fake Team 1331,Fake User 1331,1,134
Fake Team 1332,Fake User 1332,2,134
Fake Team 1333,Fake User 1333,3,134
Fake Team 1334,Fake User 1334,4,134
Fake Team 1335,Fake User 1335,5,134
Fake Team 1336,Fake User 1336,6,134
Fake Team 1337,Fake User 1337,7,134
