draft_id,draft_name,draft_type,roster_size,draft_size,draft_status
634,Fake Draft 634,PPR,10,10,completed
635,Fake Draft 635,Standard,10,10,completed
636,Fake Draft 636,PPR,10,10,completed
637,Fake Draft 637,Standard,10,10,completed
638,Fake Draft 638,PPR,10,10,completed
639,Fake Draft 639,Standard,10,10,completed
640,Fake Draft 640,PPR,10,10,completed
641,Fake Draft 641,Standard,10,10,completed
642,Fake Draft 642,PPR,10,10,completed
643,Fake Draft 643,Standard,10,10,completed
644,Fake Draft 644,PPR,10,10,completed
645,Fake Draft 645,Standard,10,10,completed
646,Fake Draft 646,PPR,10,10,completed
647,Fake Draft 647,Standard,10,10,completed
648,Fake Draft 648,PPR,10,10,completed
649,Fake Draft 649,Standard,10,10,completed
650,Fake Draft 650,PPR,10,10,completed
651,Fake Draft 651,Standard,10,10,completed
652,Fake Draft 652,PPR,10,10,completed
653,Fake Draft 653,Standard,10,10,completed
654,Fake Draft 654,PPR,10,10,completed
655,Fake Draft 655,Standard,10,10,completed
656,Fake Draft 656,PPR,10,10,completed
657,Fake Draft 657,Standard,10,10,completed
658,Fake Draft 658,PPR,10,10,completed
659,Fake Draft 659,Standard,10,10,completed
660,Fake Draft 660,PPR,10,10,completed
661,Fake Draft 661,Standard,10,10,completed
662,Fake Draft 662,PPR,10,10,completed
663,Fake Draft 663,Standard,10,10,completed
664,Fake Draft 664,PPR,10,10,completed
665,Fake Draft 665,Standard,10,10,completed
666,Fake Draft 666,PPR,10,10,completed
667,Fake Draft 667,Standard,10,10,completed
668,Fake Draft 668,PPR,10,10,completed
669,Fake Draft 669,Standard,10,10,completed
670,Fake Draft 670,PPR,10,10,completed
671,Fake Draft 671,Standard,10,10,completed
672,Fake Draft 672,PPR,10,10,completed
673,Fake Draft 673,Standard,10,10,completed
674,Fake Draft 674,PPR,10,10,completed
675,Fake Draft 675,Standard,10,10,completed
676,Fake Draft 676,PPR,10,10,completed
677,Fake Draft 677,Standard,10,10,completed
678,Fake Draft 678,PPR,10,10,completed
679,Fake Draft 679,Standard,10,10,completed
680,Fake Draft 680,PPR,10,10,completed
681,Fake Draft 681,Standard,10,10,completed
682,Fake Draft 682,PPR,10,10,completed
683,Fake Draft 683,Standard,10,10,completed
684,Fake Draft 684,PPR,10,10,completed
685,Fake Draft 685,Standard,10,10,completed
686,Fake Draft 686,PPR,10,10,completed
687,Fake Draft 687,Standard,10,10,completed
688,Fake Draft 688,PPR,10,10,completed
689,Fake Draft 689,Standard,10,10,completed
690,Fake Draft 690,PPR,10,10,completed
691,Fake Draft 691,Standard,10,10,completed
692,Fake Draft 692,PPR,10,10,completed
693,Fake Draft 693,Standard,10,10,completed
694,Fake Draft 694,PPR,10,10,completed
695,Fake Draft 695,Standard,10,10,completed
696,Fake Draft 696,PPR,10,10,completed
697,Fake Draft 697,Standard,10,10,completed
698,Fake Draft 698,PPR,10,10,completed
699,Fake Draft 699,Standard,10,10,completed
700,Fake Draft 700,PPR,10,10,completed
701,Fake Draft 701,Standard,10,10,completed
702,Fake Draft 702,PPR,10,10,completed
703,Fake Draft 703,Standard,10,10,completed
704,Fake Draft 704,PPR,10,10,completed
705,Fake Draft 705,Standard,10,10,completed
706,Fake Draft 706,PPR,10,10,completed
707,Fake Draft 707,Standard,10,10,completed
708,Fake Draft 708,PPR,10,10,completed
709,Fake Draft 709,Standard,10,10,completed
710,Fake Draft 710,PPR,10,10,completed
711,Fake Draft 711,Standard,10,10,completed
712,Fake Draft 712,PPR,10,10,completed
713,Fake Draft 713,Standard,10,10,completed
714,Fake Draft 714,PPR,10,10,completed
715,Fake Draft 715,Standard,10,10,completed
716,Fake Draft 716,PPR,10,10,completed
717,Fake Draft 717,Standard,10,10,completed
718,Fake Draft 718,PPR,10,10,completed
719,Fake Draft 719,Standard,10,10,completed
720,Fake Draft 720,PPR,10,10,completed
721,Fake Draft 721,Standard,10,10,completed
722,Fake Draft 722,PPR,10,10,completed
723,Fake Draft 723,Standard,10,10,completed
724,Fake Draft 724,PPR,10,10,completed
725,Fake Draft 725,Standard,10,10,completed
726,Fake Draft 726,PPR,10,10,completed
727,Fake Draft 727,Standard,10,10,completed
728,Fake Draft 728,PPR,10,10,completed
729,Fake Draft 729,Standard,10,10,completed
730,Fake Draft 730,PPR,10,10,completed
731,Fake Draft 731,Standard,10,10,completed
732,Fake Draft 732,PPR,10,10,completed
733,Fake Draft 733,Standard,10,10,completed
734,Fake Draft 734,PPR,10,10,completed
735,Fake Draft 735,Standard,10,10,completed
736,Fake Draft 736,PPR,10,10,completed
737,Fake Draft 737,Standard,10,10,completed
738,Fake Draft 738,PPR,10,10,completed
739,Fake Draft 739,Standard,10,10,completed
740,Fake Draft 740,PPR,10,10,completed
741,Fake Draft 741,Standard,10,10,completed
742,Fake Draft 742,PPR,10,10,completed
743,Fake Draft 743,Standard,10,10,completed
744,Fake Draft 744,PPR,10,10,completed
745,Fake Draft 745,Standard,10,10,completed
746,Fake Draft 746,PPR,10,10,completed
747,Fake Draft 747,Standard,10,10,completed
748,Fake Draft 748,PPR,10,10,completed
749,Fake Draft 749,Standard,10,10,completed
750,Fake Draft 750,PPR,10,10,completed
751,Fake Draft 751,Standard,10,10,completed
752,Fake Draft 752,PPR,10,10,completed
753,Fake Draft 753,Standard,10,10,completed
754,Fake Draft 754,PPR,10,10,completed
755,Fake Draft 755,Standard,10,10,completed
756,Fake Draft 756,PPR,10,10,completed
757,Fake Draft 757,Standard,10,10,completed
758,Fake Draft 758,PPR,10,10,completed
759,Fake Draft 759,Standard,10,10,completed
760,Fake Draft 760,PPR,10,10,completed
761,Fake Draft 761,Standard,10,10,completed
762,Fake Draft 762,PPR,10,10,completed
763,Fake Draft 763,Standard,10,10,completed
764,Fake Draft 764,PPR,10,10,completed
765,Fake Draft 765,Standard,10,10,completed
766,Fake Draft 766,PPR,10,10,completed
767,Fake Draft 767,Standard,10,10,completed
768,Fake Draft 768,PPR,10,10,completed
769,Fake Draft 769,Standard,10,10,completed
770,Fake Draft 770,PPR,10,10,completed
771,Fake Draft 771,Standard,10,10,completed
772,Fake Draft 772,PPR,10,10,completed
773,Fake Draft 773,Standard,10,10,completed
774,Fake Draft 774,PPR,10,10,completed
775,Fake Draft 775,Standard,10,10,completed
776,Fake Draft 776,PPR,10,10,completed
777,Fake Draft 777,Standard,10,10,completed
778,Fake Draft 778,PPR,10,10,completed
779,Fake Draft 779,Standard,10,10,completed
780,Fake Draft 780,PPR,10,10,completed
781,Fake Draft 781,Standard,10,10,completed
782,Fake Draft 782,PPR,10,10,completed
783,Fake Draft 783,Standard,10,10,completed
784,Fake Draft 784,PPR,10,10,completed
785,Fake Draft 785,Standard,10,10,completed
786,Fake Draft 786,PPR,10,10,completed
787,Fake Draft 787,Standard,10,10,completed
788,Fake Draft 788,PPR,10,10,completed
789,Fake Draft 789,Standard,10,10,completed
790,Fake Draft 790,PPR,10,10,completed
791,Fake Draft 791,Standard,10,10,completed
792,Fake Draft 792,PPR,10,10,completed
793,Fake Draft 793,Standard,10,10,completed
794,Fake Draft 794,PPR,10,10,completed
795,Fake Draft 795,Standard,10,10,completed
796,Fake Draft 796,PPR,10,10,completed
797,Fake Draft 797,Standard,10,10,completed
798,Fake Draft 798,PPR,10,10,completed
799,Fake Draft 799,Standard,10,10,completed
800,Fake Draft 800,PPR,10,10,completed
801,Fake Draft 801,Standard,10,10,completed
802,Fake Draft 802,PPR,10,10,completed
803,Fake Draft 803,Standard,10,10,completed
804,Fake Draft 804,PPR,10,10,completed
805,Fake Draft 805,Standard,10,10,completed
806,Fake Draft 806,PPR,10,10,completed
807,Fake Draft 807,Standard,10,10,completed
808,Fake Draft 808,PPR,10,10,completed
809,Fake Draft 809,Standard,10,10,completed
810,Fake Draft 810,PPR,10,10,completed
811,Fake Draft 811,Standard,10,10,completed
812,Fake Draft 812,PPR,10,10,completed
813,Fake Draft 813,Standard,10,10,completed
814,Fake Draft 814,PPR,10,10,completed
815,Fake Draft 815,Standard,10,10,completed
816,Fake Draft 816,PPR,10,10,completed
817,Fake Draft 817,Standard,10,10,completed
818,Fake Draft 818,PPR,10,10,completed
819,Fake Draft 819,Standard,10,10,completed
820,Fake Draft 820,PPR,10,10,completed
821,Fake Draft 821,Standard,10,10,completed
822,Fake Draft 822,PPR,10,10,completed
823,Fake Draft 823,Standard,10,10,completed
824,Fake Draft 824,PPR,10,10,completed
825,Fake Draft 825,Standard,10,10,completed
826,Fake Draft 826,PPR,10,10,completed
827,Fake Draft 827,Standard,10,10,completed
828,Fake Draft 828,PPR,10,10,completed
829,Fake Draft 829,Standard,10,10,completed
830,Fake Draft 830,PPR,10,10,completed
831,Fake Draft 831,Standard,10,10,completed
832,Fake Draft 832,PPR,10,10,completed
833,Fake Draft 833,Standard,10,10,completed
834,Fake Draft 834,PPR,10,10,completed
835,Fake Draft 835,Standard,10,10,completed
836,Fake Draft 836,PPR,10,10,completed
837,Fake Draft 837,Standard,10,10,completed
838,Fake Draft 838,PPR,10,10,completed
839,Fake Draft 839,Standard,10,10,completed
840,Fake Draft 840,PPR,10,10,completed
841,Fake Draft 841,Standard,10,10,completed
842,Fake Draft 842,PPR,10,10,completed
843,Fake Draft 843,Standard,10,10,completed
844,Fake Draft 844,PPR,10,10,completed
845,Fake Draft 845,Standard,10,10,completed
846,Fake Draft 846,PPR,10,10,completed
847,Fake Draft 847,Standard,10,10,completed
848,Fake Draft 848,PPR,10,10,completed
849,Fake Draft 849,Standard,10,10,completed
850,Fake Draft 850,PPR,10,10,completed
851,Fake Draft 851,Standard,10,10,completed
852,Fake Draft 852,PPR,10,10,completed
853,Fake Draft 853,Standard,10,10,completed
854,Fake Draft 854,PPR,10,10,completed
855,Fake Draft 855,Standard,10,10,completed
856,Fake Draft 856,PPR,10,10,completed
857,Fake Draft 857,Standard,10,10,completed
858,Fake Draft 858,PPR,10,10,completed
859,Fake Draft 859,Standard,10,10,completed
860,Fake Draft 860,PPR,10,10,completed
861,Fake Draft 861,Standard,10,10,completed
862,Fake Draft 862,PPR,10,10,completed
863,Fake Draft 863,Standard,10,10,completed
864,Fake Draft 864,PPR,10,10,completed
865,Fake Draft 865,Standard,10,10,completed
866,Fake Draft 866,PPR,10,10,completed
867,Fake Draft 867,Standard,10,10,completed
868,Fake Draft 868,PPR,10,10,completed
869,Fake Draft 869,Standard,10,10,completed
870,Fake Draft 870,PPR,10,10,completed
871,Fake Draft 871,Standard,10,10,completed
872,Fake Draft 872,PPR,10,10,completed
873,Fake Draft 873,Standard,10,10,completed
874,Fake Draft 874,PPR,10,10,completed
875,Fake Draft 875,Standard,10,10,completed
876,Fake Draft 876,PPR,10,10,completed
877,Fake Draft 877,Standard,10,10,completed
878,Fake Draft 878,PPR,10,10,completed
879,Fake Draft 879,Standard,10,10,completed
880,Fake Draft 880,PPR,10,10,completed
881,Fake Draft 881,Standard,10,10,completed
882,Fake Draft 882,PPR,10,10,completed
883,Fake Draft 883,Standard,10,10,completed
884,Fake Draft 884,PPR,10,10,completed
885,Fake Draft 885,Standard,10,10,completed
886,Fake Draft 886,PPR,10,10,completed
887,Fake Draft 887,Standard,10,10,completed
888,Fake Draft 888,PPR,10,10,completed
889,Fake Draft 889,Standard,10,10,completed
890,Fake Draft 890,PPR,10,10,completed
891,Fake Draft 891,Standard,10,10,completed
892,Fake Draft 892,PPR,10,10,completed
893,Fake Draft 893,Standard,10,10,completed
894,Fake Draft 894,PPR,10,10,completed
895,Fake Draft 895,Standard,10,10,completed
896,Fake Draft 896,PPR,10,10,completed
897,Fake Draft 897,Standard,10,10,completed
898,Fake Draft 898,PPR,10,10,completed
899,Fake Draft 899,Standard,10,10,completed
900,Fake Draft 900,PPR,10,10,completed
901,Fake Draft 901,Standard,10,10,completed
902,Fake Draft 902,PPR,10,10,completed
903,Fake Draft 903,Standard,10,10,completed
904,Fake Draft 904,PPR,10,10,completed
905,Fake Draft 905,Standard,10,10,completed
906,Fake Draft 906,PPR,10,10,completed
907,Fake Draft 907,Standard,10,10,completed
908,Fake Draft 908,PPR,10,10,completed
909,Fake Draft 909,Standard,10,10,completed
910,Fake Draft 910,PPR,10,10,completed
911,Fake Draft 911,Standard,10,10,completed
912,Fake Draft 912,PPR,10,10,completed
913,Fake Draft 913,Standard,10,10,completed
914,Fake Draft 914,PPR,10,10,completed
915,Fake Draft 915,Standard,10,10,completed
916,Fake Draft 916,PPR,10,10,completed
917,Fake Draft 917,Standard,10,10,completed
918,Fake Draft 918,PPR,10,10,completed
919,Fake Draft 919,Standard,10,10,completed
920,Fake Draft 920,PPR,10,10,completed
921,Fake Draft 921,Standard,10,10,completed
922,Fake Draft 922,PPR,10,10,completed
923,Fake Draft 923,Standard,10,10,completed
924,Fake Draft 924,PPR,10,10,completed
925,Fake Draft 925,Standard,10,10,completed
926,Fake Draft 926,PPR,10,10,completed
927,Fake Draft 927,Standard,10,10,completed
928,Fake Draft 928,PPR,10,10,completed
929,Fake Draft 929,Standard,10,10,completed
930,Fake Draft 930,PPR,10,10,completed
931,Fake Draft 931,Standard,10,10,completed
932,Fake Draft 932,PPR,10,10,completed
933,Fake Draft 933,Standard,10,10,completed
934,Fake Draft 934,PPR,10,10,completed
935,Fake Draft 935,Standard,10,10,completed
936,Fake Draft 936,PPR,10,10,completed
937,Fake Draft 937,Standard,10,10,completed
938,Fake Draft 938,PPR,10,10,completed
939,Fake Draft 939,Standard,10,10,completed
940,Fake Draft 940,PPR,10,10,completed
941,Fake Draft 941,Standard,10,10,completed
942,Fake Draft 942,PPR,10,10,completed
943,Fake Draft 943,Standard,10,10,completed
944,Fake Draft 944,PPR,10,10,completed
945,Fake Draft 945,Standard,10,10,completed
946,Fake Draft 946,PPR,10,10,completed
947,Fake Draft 947,Standard,10,10,completed
948,Fake Draft 948,PPR,10,10,completed
949,Fake Draft 949,Standard,10,10,completed
950,Fake Draft 950,PPR,10,10,completed
951,Fake Draft 951,Standard,10,10,completed
952,Fake Draft 952,PPR,10,10,completed
953,Fake Draft 953,Standard,10,10,completed
954,Fake Draft 954,PPR,10,10,completed
955,Fake Draft 955,Standard,10,10,completed
956,Fake Draft 956,PPR,10,10,completed
957,Fake Draft 957,Standard,10,10,completed
958,Fake Draft 958,PPR,10,10,completed
959,Fake Draft 959,Standard,10,10,completed
960,Fake Draft 960,PPR,10,10,completed
961,Fake Draft 961,Standard,10,10,completed
962,Fake Draft 962,PPR,10,10,completed
963,Fake Draft 963,Standard,10,10,completed
964,Fake Draft 964,PPR,10,10,completed
965,Fake Draft 965,Standard,10,10,completed
966,Fake Draft 966,PPR,10,10,completed
967,Fake Draft 967,Standard,10,10,completed
968,Fake Draft 968,PPR,10,10,completed
969,Fake Draft 969,Standard,10,10,completed
970,Fake Draft 970,PPR,10,10,completed
971,Fake Draft 971,Standard,10,10,completed
972,Fake Draft 972,PPR,10,10,completed
973,Fake Draft 973,Standard,10,10,completed
974,Fake Draft 974,PPR,10,10,completed
975,Fake Draft 975,Standard,10,10,completed
976,Fake Draft 976,PPR,10,10,completed
977,Fake Draft 977,Standard,10,10,completed
978,Fake Draft 978,PPR,10,10,completed
979,Fake Draft 979,Standard,10,10,completed
980,Fake Draft 980,PPR,10,10,completed
981,Fake Draft 981,Standard,10,10,completed
982,Fake Draft 982,PPR,10,10,completed
983,Fake Draft 983,Standard,10,10,completed
984,Fake Draft 984,PPR,10,10,completed
985,Fake Draft 985,Standard,10,10,completed
986,Fake Draft 986,PPR,10,10,completed
987,Fake Draft 987,Standard,10,10,completed
988,Fake Draft 988,PPR,10,10,completed
989,Fake Draft 989,Standard,10,10,completed
990,Fake Draft 990,PPR,10,10,completed
991,Fake Draft 991,Standard,10,10,completed
992,Fake Draft 992,PPR,10,10,completed
993,Fake Draft 993,Standard,10,10,completed
994,Fake Draft 994,PPR,10,10,completed
995,Fake Draft 995,Standard,10,10,completed
996,Fake Draft 996,PPR,10,10,completed
997,Fake Draft 997,Standard,10,10,completed
998,Fake Draft 998,PPR,10,10,completed
999,Fake Draft 999,Standard,10,10,completed
1000,Fake Draft 1000,PPR,10,10,completed
1001,Fake Draft 1001,Standard,10,10,completed
1002,Fake Draft 1002,PPR,10,10,completed
1003,Fake Draft 1003,Standard,10,10,completed
1004,Fake Draft 1004,PPR,10,10,completed
1005,Fake Draft 1005,Standard,10,10,completed
1006,Fake Draft 1006,PPR,10,10,completed
1007,Fake Draft 1007,Standard,10,10,completed
1008,Fake Draft 1008,PPR,10,10,completed
1009,Fake Draft 1009,Standard,10,10,completed
1010,Fake Draft 1010,PPR,10,10,completed
1011,Fake Draft 1011,Standard,10,10,completed
1012,Fake Draft 1012,PPR,10,10,completed
1013,Fake Draft 1013,Standard,10,10,completed
1014,Fake Draft 1014,PPR,10,10,completed
1015,Fake Draft 1015,Standard,10,10,completed
1016,Fake Draft 1016,PPR,10,10,completed
1017,Fake Draft 1017,Standard,10,10,completed
1018,Fake Draft 1018,PPR,10,10,completed
1019,Fake Draft 1019,Standard,10,10,completed
1020,Fake Draft 1020,PPR,10,10,completed
1021,Fake Draft 1021,Standard,10,10,completed
1022,Fake Draft 1022,PPR,10,10,completed
1023,Fake Draft 1023,Standard,10,10,completed
1024,Fake Draft 1024,PPR,10,10,completed
1025,Fake Draft 1025,Standard,10,10,completed
1026,Fake Draft 1026,PPR,10,10,completed
1027,Fake Draft 1027,Standard,10,10,completed
1028,Fake Draft 1028,PPR,10,10,completed
1029,Fake Draft 1029,Standard,10,10,completed
1030,Fake Draft 1030,PPR,10,10,completed
1031,Fake Draft 1031,Standard,10,10,completed
1032,Fake Draft 1032,PPR,10,10,completed
1033,Fake Draft 1033,Standard,10,10,completed
1034,Fake Draft 1034,PPR,10,10,completed
1035,Fake Draft 1035,Standard,10,10,completed
1036,Fake Draft 1036,PPR,10,10,completed
1037,Fake Draft 1037,Standard,10,10,completed
1038,Fake Draft 1038,PPR,10,10,completed
1039,Fake Draft 1039,Standard,10,10,completed
1040,Fake Draft 1040,PPR,10,10,completed
1041,Fake Draft 1041,Standard,10,10,completed
1042,Fake Draft 1042,PPR,10,10,completed
1043,Fake Draft 1043,Standard,10,10,completed
1044,Fake Draft 1044,PPR,10,10,completed
1045,Fake Draft 1045,Standard,10,10,completed
1046,Fake Draft 1046,PPR,10,10,completed
1047,Fake Draft 1047,Standard,10,10,completed
1048,Fake Draft 1048,PPR,10,10,completed
1049,Fake Draft 1049,Standard,10,10,completed
1050,Fake Draft 1050,PPR,10,10,completed
1051,Fake Draft 1051,Standard,10,10,completed
1052,Fake Draft 1052,PPR,10,10,completed
1053,Fake Draft 1053,Standard,10,10,completed
1054,Fake Draft 1054,PPR,10,10,completed
1055,Fake Draft 1055,Standard,10,10,completed
1056,Fake Draft 1056,PPR,10,10,completed
1057,Fake Draft 1057,Standard,10,10,completed
1058,Fake Draft 1058,PPR,10,10,completed
1059,Fake Draft 1059,Standard,10,10,completed
1060,Fake Draft 1060,PPR,10,10,completed
1061,Fake Draft 1061,Standard,10,10,completed
1062,Fake Draft 1062,PPR,10,10,completed
1063,Fake Draft 1063,Standard,10,10,completed
1064,Fake Draft 1064,PPR,10,10,completed
1065,Fake Draft 1065,Standard,10,10,completed
1066,Fake Draft 1066,PPR,10,10,completed
1067,Fake Draft 1067,Standard,10,10,completed
1068,Fake Draft 1068,PPR,10,10,completed
1069,Fake Draft 1069,Standard,10,10,completed
1070,Fake Draft 1070,PPR,10,10,completed
1071,Fake Draft 1071,Standard,10,10,completed
1072,Fake Draft 1072,PPR,10,10,completed
1073,Fake Draft 1073,Standard,10,10,completed
1074,Fake Draft 1074,PPR,10,10,completed
1075,Fake Draft 1075,Standard,10,10,completed
1076,Fake Draft 1076,PPR,10,10,completed
1077,Fake Draft 1077,Standard,10,10,completed
1078,Fake Draft 1078,PPR,10,10,completed
1079,Fake Draft 1079,Standard,10,10,completed
1080,Fake Draft 1080,PPR,10,10,completed
1081,Fake Draft 1081,Standard,10,10,completed
1082,Fake Draft 1082,PPR,10,10,completed
1083,Fake Draft 1083,Standard,10,10,completed
1084,Fake Draft 1084,PPR,10,10,completed
